detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_155,synth-hard-benign,병원,0,건강검진 예약 도와드리는 상담원입니다 그러셨어요 아 예 시간 괜찮아요 네 여보세요 아 예 시간 괜찮아요 추가 검사는 원하실 때 잡으시면 돼요 아 예 알겠어요 결과는 등기로 보내드리니 안심하세요 예약 변경은 편하실 때 연락 주세요 그렇게 하는 게 좋겠네요 그러시군요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 아 그렇죠 예 계속 얘기하셔도 돼요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 음 그러네요 아 네 그 부분은 이해했어요 그러시군요 예 계속 얘기하셔도 돼요 그러시군요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요 예 한번 볼게요 네 여보세요 예예 듣고 있어요 아 예 시간 괜찮아요 예 한번 볼게요 잠시만요 네 괜찮아요 아 그렇죠 예 한번 볼게요 아 그렇죠 아 그런 일이 있으셨구나 네 여보세요 아 예 알겠어요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 네 맞아요 네 여보세요 잠시만요 아 그렇죠 그러셨어요 잠시만요 천천히 얘기해 주셔도 돼요 네 여보세요 아 예 알겠어요 예 한번 볼게요 아 예 반갑습니다 아 예 시간 괜찮아요 아 예 알겠어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 네 여보세요 예 한번 볼게요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 그렇죠 아 네 그 부분은 이해했어요 음 그러네요 네 여보세요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 네 여보세요 그럼요 당연하죠 예예 듣고 있어요 네 여보세요 아 그렇죠,15.5558,1,FP,0,0,0,0,0,0,0,0,209,0.48,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_92,synth-hard-benign,증권,0,계좌 개설은 비대면으로도 가능하세요 본인 인증 절차만 마치시면 진행돼요 예 계속 얘기하셔도 돼요 수수료는 이번 이벤트로 면제되세요 투자 상담은 예약제로 도와드려요 아 예 알겠어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 알겠어요 네 맞아요 음 그러네요 아 예 알겠어요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 그러셨어요 아 네 그 부분은 이해했어요 아 예 알겠어요 아 예 반갑습니다 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 예 반갑습니다 그러시군요 네 괜찮아요 네 괜찮아요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 그러시군요 아 예 알겠어요 네 괜찮아요 아 예 알겠어요 아 예 알겠어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 네 맞아요 아 예 반갑습니다 아 그렇죠 저도 그렇게 생각했어요 잠시만요 저도 그렇게 생각했어요 예 한번 볼게요 잠시만요 네 괜찮아요 천천히 얘기해 주셔도 돼요 그러셨어요 그렇게 하는 게 좋겠네요 네 맞아요 예예 듣고 있어요 네 괜찮아요 네 여보세요 그러시군요 아 예 반갑습니다 네 맞아요 예 계속 얘기하셔도 돼요 네 여보세요 아 예 반갑습니다 예 한번 볼게요 음 그러네요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그러시군요 네 맞아요 저도 그렇게 생각했어요 네 여보세요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 네 괜찮아요 음 그러네요 아 네 그 부분은 이해했어요 잠시만요 네 괜찮아요,980429833.1876,1,FP,0,0,0,0,0,0,0,0,212,1.89,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_00197,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],587358.779,1,FP,0,0,0,0,0,0,0,0,220,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36648,easy-harm,,1,"홍 다우기 네요 palate Baby 문� Gaussian 시장의 발색이 흐려져 있는 vacording Machine-중 unseren reconstruct입니다. 기본적인 배우는 참 However, 우리는 소리대러ž기도 합니다. 위론으로 대한 위론으로 전징한 일단 저희� 쪽 생인 작은 자체나 2.3百만 원이시고요. 금리 8.8%를 적은 되셔서 5년, 상황 동안 납과 세대를 월이자 원금이자 포함하신 금액은요. 47만 5천 입에 13만이 샀는데요. 지금 요구 등익�悲신계 조금 있으셔서요. 최대 밴바람으로 수영하시는 것이에요. 금리 연팔천 팔풀은 동일하시고요. 납과시는 금액을 원금이자 포함하셔서 50,5만 7.8%을 오십파라니지요. 네, 네, 이거는 견종사양 없으신 거죠. 안 내 바들신 거랑 네, 그러시고요. 일단 개인정보호기입니다. 감사드리고요. 선생님, 지금 송관식은 조금 무려지다 보니까 제가 예약 송북건으로 좀 잡아 드릴 거예요. 예약 송금까지 받아보실 수 있는 시간에 90부터 20시까지이신데요. 여기는 송벌은 지금 다섯 번째서 6번째이신데 혹시나 만약에 오늘 중으로 송금을 못 받아보실 경우에는 네, 5전 9시에서 10 반 사이로 송금 제실 거예요. 만약에 혹시나 오늘 진행이 좀 불가능하셨다고 하셔도 이 부분은 양해를 좀 부탁드리고 네, 5전에 바로 자금 수영하신 대신은 부분이시거든요. 네, 이 부분을 제가 많이 그런 데 또 통화를 해드리더라고요. 네, 5전 중에선 담당자라 통화 한 번 더 하시고요. 그 다음에 자금 수영 바로 하신 대신. 네, 제가 하나가 거의 만들어진 거죠. 그렇죠. 그런데, 그렇시는데, 혹시나 하는 상황이 대빌레서 말씀을 드리는 거고 직원이 남아 있어도 전선상이 다 처벌이면 저희는 손수생률 방법이 없다보니까 그 부분을 야기를 좀 해주시면 되시고요. 지금 전 더 설명이 안 되신다고 담당통이 되셨네요. 저는 전당선한 같은 경우에는 담당에서 통화해서 자금 수영하시면서 녹시전으로 진행도 될 거니까 네, 그 부분은 내일 오전에 담당자라 녹시전화 하시면 되시고요. 네, 혹시 궁금하신 상황 있으신가요? 혹시 괜찮으신 분들, 예아지차를 해놓은 거잖아요. 그렇죠. 지금부터 이제 야성금을 걸어드린 거고요. 손금 예약성금 대신을 시간을 15살 20살이 되시고요. 네, 알겠습니다. 네, 네. 네, 고생 많으셨고요. 담당해도 진짜 많이... 그러니까에... 고객님께서 위로 많이 위로 좀 부탁드립니다. 그리고 사랑해 받으셨다고 하면 안 하고 싶어요. 아, 그러세요. 지금 그 정도 대신에는 바팡게 하셔서 이렇게 다... 인년도 만들어서 가시는 게 좋을 것 같아요. 정말 좋은데요. 네, 그러시니까요. 한당사, 연락 드리라고 하시니까요. 고객님께서 안 내 다지셨다고 말씀 드려주세요. 지금 감사드도 세금도 안 하고 계속 기다리고 있거든요. 네, 알겠습니다. 네, 고생 많으셨습니다. 네, 감사합니다. 김고은이었습니다.",454706009.6441,1,TP,0,0,0,0,0,0,0,0,332,5.12,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_00667,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,0,TN,0,0,0,0,0,0,0,0,196,0.51,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_43,synth-hard-benign,관공서,0,아 그런 일이 있으셨구나 처리 기간은 보통 이삼일 정도 걸려요 그러시군요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 방문 안 하셔도 처리되는 건이라 편하세요 아 예 시간 괜찮아요 아 그렇죠 필요하시면 안내문 메일로 보내드릴게요 저도 그렇게 생각했어요 서류는 온라인으로도 발급 가능하세요 아 예 알겠어요 그럼요 당연하죠 그러셨어요 아 예 시간 괜찮아요 네 여보세요 그러셨어요 그러시군요 예 계속 얘기하셔도 돼요 아 그렇죠 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 아 그렇죠 음 그러네요 아 그런 일이 있으셨구나 그러시군요 음 그러네요 아 네 그 부분은 이해했어요 잠시만요 예예 듣고 있어요 저도 그렇게 생각했어요 아 그렇죠 음 그러네요 그러셨어요 네 맞아요 그러시군요 저도 그렇게 생각했어요 그러셨어요 네 괜찮아요 아 예 알겠어요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 네 맞아요 아 예 반갑습니다 예예 듣고 있어요 네 맞아요 그러시군요 그러시군요 아 그런 일이 있으셨구나 예예 듣고 있어요 음 그러네요 잠시만요 그러셨어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 네 맞아요 아 그런 일이 있으셨구나 아 예 반갑습니다 네 괜찮아요 예 한번 볼게요 아 예 반갑습니다 그러셨어요 네 괜찮아요,15.5558,1,FP,0,0,0,0,0,0,0,0,190,1.05,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hh_121,synth-hard-harm,환급사칭,1,복잡한 건 제가 다 해드릴 테니 걱정 마세요 제가 도와드리면 오래 안 걸리고 받으실 수 있어요 고객님 돌려받으실 게 하나 남아 있어서 연락드렸어요 아 예 반갑습니다 화면에 뜨는 그 숫자만 불러주시면 금방 넣어드려요 네 여보세요 예 계속 얘기하셔도 돼요 그러시군요 네 맞아요 그러셨어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 아 예 알겠어요 그럼요 당연하죠 네 여보세요 예 한번 볼게요 그러시군요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 네 맞아요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 잠시만요 그럼요 당연하죠 아 예 시간 괜찮아요 아 예 반갑습니다 아 예 반갑습니다 그렇게 하는 게 좋겠네요 음 그러네요 예 한번 볼게요 아 그렇죠 저도 그렇게 생각했어요 네 맞아요 네 맞아요 그러셨어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 예 알겠어요 그러셨어요 예예 듣고 있어요 아 그런 일이 있으셨구나 예 한번 볼게요 잠시만요 잠시만요 예예 듣고 있어요 예예 듣고 있어요 그러셨어요 예예 듣고 있어요 아 예 알겠어요 네 맞아요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 그러셨어요 네 맞아요 네 맞아요 음 그러네요 예 한번 볼게요 아 그렇죠 아 예 반갑습니다 그러셨어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그러시군요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 예예 듣고 있어요 그러셨어요 아 예 시간 괜찮아요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 그렇죠 그러시군요 그러시군요 그러셨어요 그러시군요 네 괜찮아요 잠시만요 아 그렇죠 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 잠시만요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 예예 듣고 있어요 그러시군요 예예 듣고 있어요 그러시군요 예예 듣고 있어요 예 한번 볼게요 예 계속 얘기하셔도 돼요 그렇게 하는 게 좋겠네요,173630781.6599,1,TP,0,0,0,0,0,0,0,0,281,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hh_124,synth-hard-harm,투자리딩,1,음 그러네요 천천히 얘기해 주셔도 돼요 자리가 얼마 안 남아서 서두르시는 게 좋아요 고객님만 조용히 진행하시면 문제없어요 이번 건은 거의 확실하게 재미 보실 수 있어요 네 괜찮아요 아 네 그 부분은 이해했어요 예예 듣고 있어요 그럼요 당연하죠 아 예 알겠어요 좋은 자리 하나 들어와서 고객님께 먼저 안내드려요 네 맞아요 천천히 얘기해 주셔도 돼요 네 맞아요 네 괜찮아요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 예 시간 괜찮아요 예예 듣고 있어요 네 여보세요 아 예 반갑습니다 음 그러네요 예 한번 볼게요 잠시만요 그럼요 당연하죠 아 그렇죠 예 한번 볼게요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 예 알겠어요 아 그렇죠 네 괜찮아요 그럼요 당연하죠 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 시간 괜찮아요 네 괜찮아요 예 한번 볼게요 아 예 시간 괜찮아요 그러셨어요 예예 듣고 있어요 잠시만요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 네 맞아요 그러시군요 예예 듣고 있어요 예예 듣고 있어요 네 괜찮아요 네 괜찮아요 그럼요 당연하죠 네 여보세요 음 그러네요 천천히 얘기해 주셔도 돼요 아 예 반갑습니다 예예 듣고 있어요 그러시군요 그러셨어요 아 그런 일이 있으셨구나 네 여보세요 잠시만요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 그럼요 당연하죠 아 예 반갑습니다 저도 그렇게 생각했어요 그럼요 당연하죠 아 예 시간 괜찮아요 예 한번 볼게요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 음 그러네요 아 그런 일이 있으셨구나 그럼요 당연하죠 잠시만요 그렇게 하는 게 좋겠네요 네 여보세요 아 예 시간 괜찮아요 네 여보세요 아 그렇죠 잠시만요 잠시만요 아 그렇죠 아 예 알겠어요 네 맞아요 그러셨어요 저도 그렇게 생각했어요 그러시군요 그러시군요 그러시군요,18666881.4484,1,TP,0,0,0,0,0,0,0,0,254,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36351,easy-harm,,1,"여기서 연락드렸는데 통화 가능하십니까? 네. 단순한 사항 때문에 연락드린 건 아니고요. 개인정보 유출권 때문에 몇 가지만 여쭤보겠습니다. 혹시 최근 사이에 신문증, 면역증, 여꾼담을 분실화거나 대낵에 양도하신 적 있으십니까? 아니요. 저희 없네요. 그럼 요즘 가군행이나 카드사에서 개인정보 유출이 많이 됐는데요. 그걸로 인해 이렇게 보신 사례는 있으십니까? 아니요. 전혀 없으시다 말씀이세요? 네. 없는데 그런데. 네. 그런데 없네요. 이거 여쭤려보는 이유는요. 저희가 2015년 7월 9일에 불법 도박금로 사기단일당을 일부 금괴했습니다. 금괴 현장에서 20명이로드 부산안행 통장이 맑은 데였고요. 앞서란 통장에서는 8,600만 원의 상당을 불법 도박사 하금에 기다려 있어서 동결출유를 시켰는데 본인 계좌에 대해 아는 부분 있으십니까? 통장에서 구원이 되겠는데요. 네. 불법 도박 자금액이 들어있어서 동결출위를 시켰는데. 무슨 통장인가요? 부산안행입니다. 그 다음에 통장이 1,600만 원? 그러시면 71년생 남성 강자 상자 호자 강상호 란 사람은 아십니까? 많이 고르면 돼요. 통장인데. 지금 강상호 씨는 통장을 노논수고 샀다고 진술을 하는데 본인께서 강상호도 전혀 모르신단 말씀이세요? 네. 본인도 알다시피 금융글의 신명세 원칙에 따라 통장을 개설하려면 본인이 집중 신분증을 지참하고 세당 은행에 가시하지만 통장이 발급되지 않습니까? 네. 본인이 모른다고 해서 무마되는 사건은 아니고요. 본인 입장도 이해를 하고 황당할 수 있겠지만요. 이번 사건은 강상호란 사람이 불법 도박 사이트를 운영하면서 내포동장이 필요하니까 본인이 본인을 포함한 정국의 132명의 명의자들에게 통장을 구매했다고 지출해서 연락을 드리는 부분이고요. 통화를 하다 보면. 어디 경찰서예요? 경찰서가 아니고요. 부산고동검찰청입니다. 경찰청이요? 네. 저는 형사홀버의 김 나영 수사관이고요. 부산고동검찰청이요? 네. 제가 지금 대구니까 내일 부산고동검찰청으로 갈게요. 내일 오신다고요? 네. 거기서 뒤늦게 직접 해야지. 네. 부산고동검찰청으로는 못하겠으니까 내일 부산으로 갈게요. 네. 알겠습니다. 연락을 드리죠?",999584599.6977,1,TP,0,0,0,0,0,0,0,0,232,6.9,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_81,synth-hard-benign,은행,0,궁금하신 거 있으면 언제든 물어보세요 이체 수수료는 이 통장이면 면제되세요 편하실 때 천천히 알아보셔도 괜찮아요 그러시군요 저도 그렇게 생각했어요 네 맞아요 계좌 이체 한도는 원하시는 대로 조정 가능하세요 음 그러네요 아 그렇죠 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 잠시만요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 그런 일이 있으셨구나 예예 듣고 있어요 예예 듣고 있어요 그럼요 당연하죠 아 예 시간 괜찮아요 예 한번 볼게요 예 한번 볼게요 예예 듣고 있어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 예 한번 볼게요 아 그렇죠 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 네 맞아요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그럼요 당연하죠 그럼요 당연하죠 아 그런 일이 있으셨구나 예예 듣고 있어요 아 그렇죠 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 음 그러네요 예 계속 얘기하셔도 돼요 아 그렇죠 네 맞아요 저도 그렇게 생각했어요 잠시만요 아 예 알겠어요 음 그러네요 저도 그렇게 생각했어요 아 예 반갑습니다 아 예 알겠어요 그러시군요 네 맞아요 그러셨어요 잠시만요 아 예 알겠어요 아 예 알겠어요 네 맞아요 그러시군요 천천히 얘기해 주셔도 돼요 아 그렇죠 그러시군요 천천히 얘기해 주셔도 돼요 그러셨어요 아 예 알겠어요 저도 그렇게 생각했어요 잠시만요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 그런 일이 있으셨구나 그러셨어요 예예 듣고 있어요 네 여보세요 그럼요 당연하죠 아 예 알겠어요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 아 그렇죠 그렇게 하는 게 좋겠네요 음 그러네요 아 예 알겠어요 네 여보세요 아 그런 일이 있으셨구나 예 한번 볼게요 그럼요 당연하죠 아 그런 일이 있으셨구나 그러셨어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요,873894741.3535,1,FP,0,0,0,0,0,0,0,0,279,1.79,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hb_100,synth-hard-benign,통신,0,제가 자세히 설명드릴 테니 편하게 들으세요 그렇게 하는 게 좋겠네요 아 예 알겠어요 수수료 부담 없는 요금제로 안내해 드릴게요 명의 변경은 인증 한 번이면 처리돼요 음 그러네요 아 예 알겠어요 결정은 편하실 때 하셔도 됩니다 아 예 알겠어요 아 예 알겠어요 아 예 알겠어요 아 그렇죠 예 한번 볼게요 그러셨어요 아 그렇죠 예 한번 볼게요 예예 듣고 있어요 예 한번 볼게요 잠시만요 네 괜찮아요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 음 그러네요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 그럼요 당연하죠 아 네 그 부분은 이해했어요 그러시군요 천천히 얘기해 주셔도 돼요 잠시만요 잠시만요 그렇게 하는 게 좋겠네요 음 그러네요 아 예 알겠어요 예 계속 얘기하셔도 돼요 네 괜찮아요 그렇게 하는 게 좋겠네요 네 여보세요 그럼요 당연하죠 예예 듣고 있어요 네 맞아요 아 예 알겠어요 아 그런 일이 있으셨구나 네 맞아요 네 여보세요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 시간 괜찮아요 그럼요 당연하죠 네 맞아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 음 그러네요 저도 그렇게 생각했어요 네 여보세요 잠시만요 그럼요 당연하죠 예예 듣고 있어요 네 괜찮아요 예예 듣고 있어요 네 맞아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그러셨어요 잠시만요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그러시군요 그러셨어요 아 예 반갑습니다 음 그러네요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그러셨어요 그럼요 당연하죠 아 예 시간 괜찮아요 그러셨어요 잠시만요 아 그렇죠 그럼요 당연하죠 그럼요 당연하죠 잠시만요 그러셨어요 그러시군요 아 그렇죠 네 괜찮아요 아 예 알겠어요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그렇죠 네 맞아요 아 예 반갑습니다 아 예 시간 괜찮아요,632477261.0128,1,FP,0,0,0,0,0,0,0,0,276,1.09,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,fssaud_36565_asr,hard-harm-asr,,1,"김강호, 서울 출신입니다. 37세 남성이고요. 몰라요. 잘 안 보리세요? 네. 그쵸. 김강호에 대해 어쩌본 이유는 얼마전 저희 지검에서 김강호를 주범으로 한 금융범죄사위단 검거했습니다. 사건은 남자로서 대포통장과 보안카드랍사위 과장에서 명의 된 제1어냄과 대신증권CMA계좌 발견돼서 확인치 드린 거고요. 얼마전에 김강호에 대해 그런가도 안 맞거든요. 네. 본인께서 개설하신 사실이 없다는 말씀신 건가요? 네. 일단 쉽게 연락드린 전반적인 본인께서 직접 개설해서 통장을 양도하신 있는 아니면 개인정보의출이나 이런 부분을 인해서 금융범죄의 피해를 입으신 건지 확인치 알랄을 드린 거예요. 여보세요. 제발 하요. 일단 본인께서는 사실이 말씀이신 거죠? 네. 일단 이번 본인뿐만이 아니라 약 200명가량 연료가 되어 있는 사건이에요. 이 중에는 보신 계시고 몇몇 분들은 대가성의 자조물 받고 통장을 판매하거나 분들이 계셨 여보세요. 네. 본인께서 파회인들에게 통장을 판매하거나 양도하신 사실이 없어요. 자, 가시죠. 네. 일단 본인 명 발견되다 보니 본인께서 피해자 입증을 받으셔야 되는 상황이에요. 김영기 자체가 조회인들 한 번도 안 했거든요. 얼마 전에. 뭐 정책자인은 없을까요? 파이인은 없을까요? 여보세요. 네. 본인께서 직접 확인을 해보셨다는 말씀이시죠? 보이자티팅도 넘쳐서 되죠. 네. 넘겨서 되죠. 파이인? 얘기를 하시는 거죠? 조향을 무슨 얘기를 할지 모르겠는데. 여보세요. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 친구가 다 안 와서 처리할게요. 처리하도록 지 본인께서 장난하는 것도 아니고 금? 장난해요 지금 신경 안 써요. 네.",15.5558,1,TP,0,0,0,0,0,0,0,0,202,3.96,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,emotion_dialog_01863,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],15.5558,1,FP,0,0,0,0,0,0,0,0,157,0.64,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hh_118,synth-hard-harm,지원금사칭,1,나라에서 나오는 지원 대상이신데 아직 안 받으셨더라고요 그럼요 당연하죠 서류 같은 복잡한 건 제가 다 해드려요 다른 분들도 이렇게 많이 받아 가셨어요 아 예 반갑습니다 기한 넘기면 못 받으시니까 알려드리는 거예요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 아 예 알겠어요 예 한번 볼게요 예 한번 볼게요 잠시만요 음 그러네요 예 한번 볼게요 아 예 반갑습니다 네 여보세요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 예 한번 볼게요 아 네 그 부분은 이해했어요 그러셨어요 아 그렇죠 그러셨어요 그러시군요 네 괜찮아요 네 여보세요 예 한번 볼게요 그러셨어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 네 괜찮아요 그러시군요 네 맞아요 네 여보세요 아 그런 일이 있으셨구나 네 괜찮아요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 네 괜찮아요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 예예 듣고 있어요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 그렇죠 천천히 얘기해 주셔도 돼요 그러시군요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 네 괜찮아요 네 괜찮아요 아 그런 일이 있으셨구나 음 그러네요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 잠시만요 아 예 시간 괜찮아요 그러시군요 아 예 반갑습니다 저도 그렇게 생각했어요,15.5558,1,TP,0,0,0,0,0,0,0,0,202,0.0,,,
MiLTL-Dual(naive-fusion text+wave),multimodal,synth_hh_174,synth-hard-harm,지원금사칭,1,고객님 조건이면 금액이 꽤 크게 잡히시더라고요 예 한번 볼게요 아 그런 일이 있으셨구나 서류 같은 복잡한 건 제가 다 해드려요 네 괜찮아요 다른 분들도 이렇게 많이 받아 가셨어요 기한 넘기면 못 받으시니까 알려드리는 거예요 그러셨어요 아 예 알겠어요 네 맞아요 잠시만요 예 한번 볼게요 네 괜찮아요 네 여보세요 그러시군요 아 예 반갑습니다 네 괜찮아요 아 네 그 부분은 이해했어요 그러시군요 예예 듣고 있어요 저도 그렇게 생각했어요 예 한번 볼게요 그럼요 당연하죠 그러셨어요 예 한번 볼게요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 아 예 반갑습니다 아 네 그 부분은 이해했어요 그러셨어요 아 예 알겠어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 그렇죠 예 계속 얘기하셔도 돼요 네 여보세요 잠시만요 아 예 알겠어요 아 예 시간 괜찮아요 그럼요 당연하죠 그러셨어요 예예 듣고 있어요 네 여보세요 아 예 반갑습니다 아 예 시간 괜찮아요 네 여보세요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 예 반갑습니다 아 그렇죠 예예 듣고 있어요 그러셨어요 네 여보세요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 그러시군요 아 그렇죠 그러셨어요 아 그런 일이 있으셨구나 그럼요 당연하죠 네 괜찮아요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 그렇죠 잠시만요 네 여보세요 네 맞아요 아 그렇죠 음 그러네요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 그러셨어요 그러시군요 아 그렇죠 네 맞아요 잠시만요 그러시군요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 예 한번 볼게요 아 예 반갑습니다 아 예 시간 괜찮아요 예 한번 볼게요 그럼요 당연하죠 아 예 반갑습니다 아 그렇죠 예 한번 볼게요 예예 듣고 있어요 아 예 시간 괜찮아요,1699256.0687,1,TP,0,0,0,0,0,0,0,0,259,0.0,,,
