detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
tree(frozen),text,emotion_dialog_04347,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.8178,0,TN,0,0,0,0,0,0,0,0,359,1.39,,,
tree(frozen),text,fssaud_36503,easy-harm,,1,"잠시 타고 가나하십니까? 네. 네, 가령이 아니고요. 지금 본인 이름으로 멸니도영 피해 사건에서 연료받아 있어서 높까지 확인차 전화 드렸고요. 혹시 두 분이 왜 오는 거야? 네. 출신의 42세 남성 김경식을 알고 계십니까? 아니요, 모르겠는데요. 왜냐하면 저희가 김경식으로 인한 금융검제사기단을 지금 공간을 했는데 공간 현장에서 지금 복수신 명의로 지금 영역은행과 지금 하나가능 통장이 국속 통장으로 사용되고 있던 걸 자기가 지금 압수를 했는데 지금 본인께서는 이 두 분장연섭에 대해서 아시는 내용 있으십니까? 영역은행과 하나가 진짜 기저가 계신데 있어요? 네. 아니, 몰랐는데 인타지 기저가 또 제가 쓰는 거 말고는 다른 게 꼭 있었는데요. 지금 말씀하시죠? 네. 저희가 앞서는 두 개 통장이 영역집과 대주를 해봤는데요. 확실히 본인 명의로 확인을 하셨고요. 오늘 저희가 본인 앞으로 연락드린 것도 이 두 계좌가 본인께서 직접 계산하신 통장이인지? 아니요, 아니요. 아니요. 본인이 개인정보를 입출되어서 명의로 이용을 당하신 피해자이신지 그 부분을 조사라고 연락을 드렸고요. 그리고 이번 사건 자체가 본인뿐만 아니라 전국에 지금 400여 명이 넘는데 어떤 분들은 소환 조사를 받으셨고요. 국방위기시거나 개인적인 이유로 저희 검찰촌에 출석할 수 없는 분들을 위해서 저희가 개인정보팀의 신고센터에 대해서 하였는데 참고해주시고요. 본인들께서 피해자인지, 갈자인지 조사하기 위해서.",0.9881,0,FN,0,0,0,0,0,0,0,0,171,9.36,,,
tree(frozen),text,synth_hb_77,synth-hard-benign,은행,0,네 맞아요 계좌 이체 한도는 원하시는 대로 조정 가능하세요 아 예 알겠어요 네 여보세요 예 한번 볼게요 본인 인증만 한 번 하시면 바로 처리돼요 궁금하신 거 있으면 언제든 물어보세요 음 그러네요 이체 수수료는 이 통장이면 면제되세요 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 잠시만요 저도 그렇게 생각했어요 잠시만요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 그러셨어요 예 한번 볼게요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 음 그러네요 잠시만요 예 계속 얘기하셔도 돼요 그러셨어요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그러시군요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 네 괜찮아요 네 여보세요 아 그렇죠 그럼요 당연하죠 그러셨어요 아 예 반갑습니다 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 예예 듣고 있어요 저도 그렇게 생각했어요 네 여보세요 아 예 알겠어요 예예 듣고 있어요 네 맞아요 예 한번 볼게요 예 한번 볼게요 예 계속 얘기하셔도 돼요 아 예 알겠어요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 네 맞아요 예 한번 볼게요 아 예 시간 괜찮아요 예 한번 볼게요 그러셨어요 아 네 그 부분은 이해했어요 네 맞아요 네 여보세요 아 그런 일이 있으셨구나 예 한번 볼게요 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 예 반갑습니다 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 예 시간 괜찮아요 네 괜찮아요 저도 그렇게 생각했어요 그러셨어요 저도 그렇게 생각했어요 잠시만요 그렇게 하는 게 좋겠네요 그러시군요 그러셨어요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 예 알겠어요 예예 듣고 있어요 음 그러네요 저도 그렇게 생각했어요 저도 그렇게 생각했어요 그러셨어요 음 그러네요 잠시만요 아 예 알겠어요 아 그런 일이 있으셨구나 그러셨어요 천천히 얘기해 주셔도 돼요,0.997,1,FP,0,0,0,0,0,0,0,0,298,2.35,,,
tree(frozen),text,synth_hh_130,synth-hard-harm,지원금사칭,1,예 한번 볼게요 다른 분들도 이렇게 많이 받아 가셨어요 네 여보세요 예 한번 볼게요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 나라에서 나오는 지원 대상이신데 아직 안 받으셨더라고요 기한 넘기면 못 받으시니까 알려드리는 거예요 서류 같은 복잡한 건 제가 다 해드려요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 그러시군요 예 계속 얘기하셔도 돼요 네 괜찮아요 아 네 그 부분은 이해했어요 네 여보세요 잠시만요 음 그러네요 예예 듣고 있어요 아 예 반갑습니다 아 예 시간 괜찮아요 그러셨어요 아 예 시간 괜찮아요 네 맞아요 그러시군요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 예 한번 볼게요 네 여보세요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 아 그렇죠 예예 듣고 있어요 그러셨어요 네 여보세요 그럼요 당연하죠 아 그렇죠 네 여보세요 잠시만요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 네 맞아요 음 그러네요 예 한번 볼게요 잠시만요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 네 괜찮아요 그러시군요 그럼요 당연하죠 음 그러네요 그러시군요 네 여보세요 예예 듣고 있어요 아 그런 일이 있으셨구나 천천히 얘기해 주셔도 돼요 음 그러네요 그러셨어요 예 한번 볼게요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그럼요 당연하죠 아 예 반갑습니다 저도 그렇게 생각했어요 그러셨어요 그럼요 당연하죠 예예 듣고 있어요 아 그런 일이 있으셨구나 잠시만요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 아 네 그 부분은 이해했어요 예예 듣고 있어요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 예 시간 괜찮아요 네 괜찮아요 그렇게 하는 게 좋겠네요 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 예 알겠어요 아 네 그 부분은 이해했어요,0.9948,1,TP,0,0,0,0,0,0,0,0,281,0.0,,,
tree(frozen),text,synth_hb_198,synth-hard-benign,배송,0,예예 듣고 있어요 부재중이시면 경비실에 맡겨 드릴까요 고객님 택배 배송 안내 도와드리는 상담원입니다 송장 번호는 문자로도 보내드릴게요 그렇게 하는 게 좋겠네요 재배송은 원하시는 날짜로 잡아드릴 수 있어요 그럼요 당연하죠 네 여보세요 네 여보세요 그럼요 당연하죠 예 한번 볼게요 저도 그렇게 생각했어요 아 예 시간 괜찮아요 음 그러네요 아 예 반갑습니다 예 한번 볼게요 네 괜찮아요 네 맞아요 네 괜찮아요 예예 듣고 있어요 잠시만요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 네 여보세요 음 그러네요 그러시군요 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 그렇죠 아 예 알겠어요 네 여보세요 아 그런 일이 있으셨구나 그러셨어요 그러셨어요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 예 알겠어요 아 예 알겠어요 그러셨어요 그렇게 하는 게 좋겠네요 그렇게 하는 게 좋겠네요 네 여보세요 네 여보세요 그러셨어요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 그러셨어요 아 예 반갑습니다 그러셨어요 그러시군요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 잠시만요 네 맞아요 음 그러네요 음 그러네요 네 맞아요 네 괜찮아요 그러시군요 천천히 얘기해 주셔도 돼요 잠시만요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 아 그렇죠 아 예 시간 괜찮아요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 아 그렇죠 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 그럼요 당연하죠 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 예 반갑습니다 아 그런 일이 있으셨구나 아 예 알겠어요 네 괜찮아요 아 예 시간 괜찮아요 그러시군요 아 네 그 부분은 이해했어요 잠시만요 아 예 시간 괜찮아요 아 예 시간 괜찮아요,0.995,1,FP,0,0,0,0,0,0,0,0,257,0.0,,,
tree(frozen),text,emotion_dialog_03763,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.693,0,TN,0,0,0,0,0,0,0,0,276,2.9,,,
tree(frozen),text,synth_hb_153,synth-hard-benign,관공서,0,아 예 시간 괜찮아요 그러셨어요 네 괜찮아요 네 주민센터 민원 상담입니다 네 괜찮아요 예 계속 얘기하셔도 돼요 방문 안 하셔도 처리되는 건이라 편하세요 처리 기간은 보통 이삼일 정도 걸려요 필요하시면 안내문 메일로 보내드릴게요 아 예 알겠어요 아 그런 일이 있으셨구나 네 괜찮아요 아 그런 일이 있으셨구나 아 그렇죠 저도 그렇게 생각했어요 예예 듣고 있어요 예예 듣고 있어요 예예 듣고 있어요 예 한번 볼게요 잠시만요 천천히 얘기해 주셔도 돼요 그러셨어요 아 네 그 부분은 이해했어요 잠시만요 천천히 얘기해 주셔도 돼요 네 맞아요 그러시군요 천천히 얘기해 주셔도 돼요 예 한번 볼게요 네 괜찮아요 아 그런 일이 있으셨구나 예예 듣고 있어요 아 예 시간 괜찮아요 아 예 알겠어요 아 그런 일이 있으셨구나 아 그렇죠 아 예 시간 괜찮아요 아 예 시간 괜찮아요 네 맞아요 네 괜찮아요 잠시만요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 음 그러네요 아 네 그 부분은 이해했어요 아 예 반갑습니다 음 그러네요 예예 듣고 있어요 그렇게 하는 게 좋겠네요 아 그렇죠 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 음 그러네요 네 맞아요 그러시군요 예 한번 볼게요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 그러셨어요 아 예 반갑습니다 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 음 그러네요 네 여보세요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 잠시만요 그러셨어요 아 그런 일이 있으셨구나 예예 듣고 있어요 아 예 시간 괜찮아요 그러셨어요 음 그러네요 그렇게 하는 게 좋겠네요 그러시군요 네 여보세요 그러시군요 네 괜찮아요 예 한번 볼게요 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 알겠어요 예 계속 얘기하셔도 돼요 음 그러네요 아 예 반갑습니다 네 여보세요 아 예 알겠어요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 그러시군요 예 한번 볼게요 네 맞아요 예 계속 얘기하셔도 돼요 네 맞아요 네 맞아요 저도 그렇게 생각했어요,0.9965,1,FP,0,0,0,0,0,0,0,0,289,0.35,,,
tree(frozen),text,synth_hb_82,synth-hard-benign,은행,0,예 계속 얘기하셔도 돼요 그러시군요 천천히 얘기해 주셔도 돼요 네 괜찮아요 궁금하신 거 있으면 언제든 물어보세요 편하실 때 천천히 알아보셔도 괜찮아요 아 네 그 부분은 이해했어요 그럼요 당연하죠 계좌 이체 한도는 원하시는 대로 조정 가능하세요 네 맞아요 본인 인증만 한 번 하시면 바로 처리돼요 그러셨어요 네 괜찮아요 아 그런 일이 있으셨구나 예 한번 볼게요 네 맞아요 네 괜찮아요 그러시군요 예 계속 얘기하셔도 돼요 아 그렇죠 그렇게 하는 게 좋겠네요 그러셨어요 아 그렇죠 그렇게 하는 게 좋겠네요 네 여보세요 천천히 얘기해 주셔도 돼요 음 그러네요 예 계속 얘기하셔도 돼요 음 그러네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 그렇죠 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 아 그렇죠 예예 듣고 있어요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 아 예 알겠어요 아 그렇죠 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 그러시군요 네 맞아요 그러셨어요 아 네 그 부분은 이해했어요 아 예 알겠어요 그럼요 당연하죠 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 예 계속 얘기하셔도 돼요 아 예 반갑습니다 네 맞아요 저도 그렇게 생각했어요 그러셨어요 네 맞아요 아 예 반갑습니다 아 예 시간 괜찮아요 네 여보세요 아 그렇죠 아 예 시간 괜찮아요 그러시군요 아 그런 일이 있으셨구나 네 괜찮아요 아 예 시간 괜찮아요 음 그러네요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그러셨어요 음 그러네요 네 맞아요,0.9991,1,FP,0,0,0,0,0,0,0,0,225,2.22,,,
tree(frozen),text,fssaud_36492_asr,hard-harm-asr,,1,"오세요? 나인... 예예 아 어디시라고요? 예예 서울지방경찰청이요 이름이? 경제범죄수과의 김범성 경상 예예, 그런데요? 몇가지 확인처 연락을 들렸다고 앞전에 말씀드구요 예예 81년생이구요 신의 김남철씨 아시는 관계 있으십니까? 아니요 김남철씨 전영 모르십니까? 가름이 아니라요 저희 수팀에서 금요 년 5월 29일경 서울식 관악골계에서 금융불법인출조직 총체 김남철의 4명을 건거렸는데 검거 현장에서 압수색하는 과정에 통장과 개인 신분증이 약 90여 명 확인되셨구요 이 중에 명로 되시는 SC 신분증 사본이 같이 발견 되셨기 때문에 이 부분 확인처 연락을 계절을 통해서 5월 22일까지 약 5일간에 걸쳐 총 1,500만원 정도의 금액이 불법자금 탭하게 사용된 사실을 확인되서 연락드린겁니다 혹시 본인께서 직접 계설하신 상장이십니까? 큰일이네요 아니요 계설하신 상장이 말씀이시고 그죠 일단 이런 부분에 대해서 본인께서 계설하신 상장이 아니시란 씀이신데 은행사 측 같은 경우 본인께서 직접 방문을 하셔야지만 계절가 계설이 되지 않습니까? 그렇겠죠 일단 이 부분 사건 조사를 경위서 작성해서 자택 규소지로 발송해 드릴테니까 한번 확인하시고 서울지방 경찰청을 내방 한번 해주셔야 되시는데 알겠습니다. 전사하겠습니다 네 알겠습니다",0.9997,1,TP,0,0,0,0,0,0,0,0,144,3.47,,,
tree(frozen),text,synth_hb_172,synth-hard-benign,배송,0,송장 번호는 문자로도 보내드릴게요 아 네 그 부분은 이해했어요 잠시만요 고객님 택배 배송 안내 도와드리는 상담원입니다 그렇게 하는 게 좋겠네요 재배송은 원하시는 날짜로 잡아드릴 수 있어요 네 괜찮아요 부재중이시면 경비실에 맡겨 드릴까요 아 예 반갑습니다 음 그러네요 예 계속 얘기하셔도 돼요 아 네 그 부분은 이해했어요 그럼요 당연하죠 네 여보세요 잠시만요 그럼요 당연하죠 음 그러네요 예 한번 볼게요 그러셨어요 예 한번 볼게요 잠시만요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 잠시만요 네 맞아요 그럼요 당연하죠 그러시군요 아 그렇죠 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 그러시군요 아 그런 일이 있으셨구나 네 괜찮아요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 음 그러네요 그럼요 당연하죠 아 예 시간 괜찮아요 아 예 시간 괜찮아요 네 여보세요 그러시군요 아 예 반갑습니다 잠시만요 예 계속 얘기하셔도 돼요 예 계속 얘기하셔도 돼요 아 예 알겠어요 예 한번 볼게요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 그러시군요 아 그런 일이 있으셨구나 그러셨어요 네 여보세요 예 한번 볼게요 네 맞아요 예 계속 얘기하셔도 돼요 네 여보세요 아 그런 일이 있으셨구나 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 네 그 부분은 이해했어요 네 여보세요 그럼요 당연하죠 그러시군요 잠시만요 예 한번 볼게요 아 그런 일이 있으셨구나 아 예 알겠어요 음 그러네요 그러시군요 네 괜찮아요 아 예 반갑습니다 아 네 그 부분은 이해했어요 잠시만요 아 예 시간 괜찮아요 네 맞아요 아 예 시간 괜찮아요 네 여보세요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 그렇게 하는 게 좋겠네요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 음 그러네요 그러셨어요 저도 그렇게 생각했어요 네 여보세요 그러셨어요 아 예 알겠어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 그렇죠 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 네 여보세요 아 그런 일이 있으셨구나 그러셨어요 예 계속 얘기하셔도 돼요 네 여보세요,0.9962,1,FP,0,0,0,0,0,0,0,0,304,0.0,,,
tree(frozen),text,synth_hh_145,synth-hard-harm,환급사칭,1,복잡한 건 제가 다 해드릴 테니 걱정 마세요 환급 대상이신데 아직 안 찾아가셨더라고요 네 여보세요 아 네 그 부분은 이해했어요 기한 지나면 못 받으시니까 아까워서 알려드리는 거예요 제가 도와드리면 오래 안 걸리고 받으실 수 있어요 아 예 시간 괜찮아요 아 그렇죠 예 한번 볼게요 아 그렇죠 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 네 그 부분은 이해했어요 네 여보세요 네 여보세요 네 맞아요 저도 그렇게 생각했어요 네 맞아요 네 여보세요 네 괜찮아요 음 그러네요 그러시군요 아 네 그 부분은 이해했어요 아 예 반갑습니다 네 괜찮아요 잠시만요 저도 그렇게 생각했어요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 그러셨어요 네 괜찮아요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 아 네 그 부분은 이해했어요 예 한번 볼게요 네 괜찮아요 네 괜찮아요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 아 그렇죠 저도 그렇게 생각했어요 네 여보세요 아 예 시간 괜찮아요 그러시군요 천천히 얘기해 주셔도 돼요 네 괜찮아요 그러셨어요 네 괜찮아요 네 여보세요 저도 그렇게 생각했어요 네 맞아요 아 예 알겠어요 음 그러네요 그럼요 당연하죠 예예 듣고 있어요 아 예 반갑습니다 아 예 반갑습니다 예 한번 볼게요 아 그런 일이 있으셨구나 음 그러네요 그러시군요 네 괜찮아요 아 예 반갑습니다 아 그렇죠 그러셨어요 잠시만요 아 예 시간 괜찮아요 그러셨어요 네 맞아요 아 예 반갑습니다 아 예 시간 괜찮아요 아 그런 일이 있으셨구나 예 한번 볼게요 아 예 반갑습니다 음 그러네요 네 맞아요 그러셨어요 아 그렇죠 네 괜찮아요 그럼요 당연하죠 네 맞아요 그러시군요 잠시만요 네 맞아요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 네 괜찮아요 예 한번 볼게요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 아 예 알겠어요 아 예 알겠어요 아 예 반갑습니다 네 여보세요 잠시만요 잠시만요 아 예 반갑습니다 잠시만요 천천히 얘기해 주셔도 돼요 아 그렇죠 아 그렇죠 아 예 반갑습니다 아 네 그 부분은 이해했어요 아 그런 일이 있으셨구나,0.9986,1,TP,0,0,0,0,0,0,0,0,297,0.0,,,
tree(frozen),text,synth_hh_86,synth-hard-harm,지인사칭,1,부장님한테만 부탁드리는 거예요 다른 분껜 얘기 안 했어요 천천히 얘기해 주셔도 돼요 잠깐 처리할 게 있는데 좀 도와주실 수 있을까요 아 예 반갑습니다 네 괜찮아요 아 예 반갑습니다 저도 그렇게 생각했어요 부장님 저예요 폰이 망가져서 다른 걸로 연락드려요 예예 듣고 있어요 제 걸로는 도무지 아무것도 안 돼서 부탁드리는 거예요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 음 그러네요 네 맞아요 아 예 알겠어요 아 예 알겠어요 네 맞아요 그러셨어요 잠시만요 아 네 그 부분은 이해했어요 아 예 알겠어요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 네 맞아요 그럼요 당연하죠 아 예 알겠어요 그러시군요 음 그러네요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 아 예 알겠어요 아 예 반갑습니다 아 그런 일이 있으셨구나 음 그러네요 그러셨어요 아 예 시간 괜찮아요 예 한번 볼게요 저도 그렇게 생각했어요 아 그렇죠 예 한번 볼게요 아 예 시간 괜찮아요 저도 그렇게 생각했어요 그러셨어요 예 한번 볼게요 그럼요 당연하죠 예 한번 볼게요 아 네 그 부분은 이해했어요 그러시군요 아 그렇죠 예예 듣고 있어요 네 맞아요 예 한번 볼게요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 아 그런 일이 있으셨구나 그러시군요 아 예 시간 괜찮아요 그러시군요 그렇게 하는 게 좋겠네요 음 그러네요 그럼요 당연하죠 아 예 시간 괜찮아요 아 그렇죠 아 그렇죠 아 예 알겠어요 예예 듣고 있어요 아 그렇죠 그러시군요 아 예 반갑습니다 잠시만요 아 네 그 부분은 이해했어요 아 그렇죠 예예 듣고 있어요 네 맞아요 네 괜찮아요 그러셨어요 예 한번 볼게요 예예 듣고 있어요 아 예 알겠어요 예예 듣고 있어요 그럼요 당연하죠 잠시만요 그럼요 당연하죠 그러셨어요 예 한번 볼게요 예예 듣고 있어요 예예 듣고 있어요 아 예 알겠어요 아 그렇죠 아 그렇죠 그러셨어요 예 한번 볼게요 네 맞아요 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 예예 듣고 있어요 예 한번 볼게요 예예 듣고 있어요 아 그런 일이 있으셨구나 네 맞아요 음 그러네요 잠시만요 아 네 그 부분은 이해했어요 아 네 그 부분은 이해했어요 그러셨어요 예 한번 볼게요 그러시군요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 잠시만요 예 계속 얘기하셔도 돼요,0.9963,1,TP,0,0,0,0,0,0,0,0,321,0.0,,,
tree(frozen),text,emotion_dialog_00359,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9973,1,FP,0,0,0,0,0,0,0,0,229,0.0,,,
tree(frozen),text,emotion_dialog_00125,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9907,0,TN,0,0,0,0,0,0,0,0,172,1.74,,,
tree(frozen),text,emotion_dialog_01448,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9955,1,FP,0,0,0,0,0,0,0,0,284,0.35,,,
tree(frozen),text,emotion_dialog_04370,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9733,0,TN,0,0,0,0,0,0,0,0,242,0.41,,,
tree(frozen),text,synth_hh_174,synth-hard-harm,환급사칭,1,네 괜찮아요 그러셨어요 네 괜찮아요 화면에 뜨는 그 숫자만 불러주시면 금방 넣어드려요 잠시만요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 고객님 돌려받으실 게 하나 남아 있어서 연락드렸어요 고객님만 조용히 진행하시면 문제없어요 그럼요 당연하죠 예예 듣고 있어요 기한 지나면 못 받으시니까 아까워서 알려드리는 거예요 예예 듣고 있어요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 예 계속 얘기하셔도 돼요 잠시만요 그렇게 하는 게 좋겠네요 아 그렇죠 저도 그렇게 생각했어요 천천히 얘기해 주셔도 돼요 천천히 얘기해 주셔도 돼요 네 여보세요 그렇게 하는 게 좋겠네요 네 맞아요 예 계속 얘기하셔도 돼요 네 맞아요 아 예 알겠어요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 아 예 반갑습니다 그럼요 당연하죠 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 그렇죠 네 괜찮아요 저도 그렇게 생각했어요 아 그런 일이 있으셨구나 그러셨어요 아 그렇죠 아 그렇죠 잠시만요 아 그런 일이 있으셨구나 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 예예 듣고 있어요 아 그렇죠 잠시만요 예예 듣고 있어요 잠시만요 예 계속 얘기하셔도 돼요 아 그렇죠 그러셨어요 그럼요 당연하죠 예예 듣고 있어요 그러셨어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 네 맞아요 그러셨어요 네 맞아요 네 맞아요 네 괜찮아요 아 그런 일이 있으셨구나 예 계속 얘기하셔도 돼요 그러셨어요 아 예 시간 괜찮아요 아 예 반갑습니다 네 맞아요 음 그러네요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 네 괜찮아요 네 맞아요 그럼요 당연하죠 아 네 그 부분은 이해했어요 그럼요 당연하죠 아 네 그 부분은 이해했어요 아 그렇죠 저도 그렇게 생각했어요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 아 네 그 부분은 이해했어요 아 그렇죠 예 한번 볼게요 저도 그렇게 생각했어요 네 맞아요 그러셨어요 네 맞아요 네 괜찮아요 아 그런 일이 있으셨구나,0.9973,1,TP,0,0,0,0,0,0,0,0,295,0.0,,,
tree(frozen),text,emotion_dialog_04950,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.9912,0,TN,0,0,0,0,0,0,0,0,199,0.5,,,
